EmployeeID,LastName,FirstName,PhoneNumber,StreetNumber_Address,StreetName_Address,City_Address,State_Address,ZipCode_Address,DateofHire,Supervisor,Sex,Race,Ethnicity,Age,Disability,Veteran
1499,Toy,Broderick,5553272611,7875,NE Main Blvd,Beaverton,Oregon,97296,5/8/2016,"Grant, Jamal",Male,White,NonHispanicLatino,35.68,No,No
1500,Petties,Igor,5556304793,3630,NE Adams St,Portland,Oregon,97281,5/11/2016,"Brock, Sarah",Male,Asian,NonHispanicLatino,34.54,No,No
1501,Ney,Patricia,5555209998,2064,SE Sundance Blvd,Portland,Oregon,97291,5/12/2016,"Smith, Eleanor",Female,Asian,HispanicLatino,34.32,No,No
1502,Poole,Jorge,5555454303,625,SE Bachelor Blvd,Vancouver,Washington,97228,5/14/2016,"Brock, Sarah",Male,White,NonHispanicLatino,30.56,No,No
1503,Chupp,Jacob,5559149530,7320,SW Salmon Blvd,Portland,Oregon,97254,5/15/2016,"Ali, Hafsa",Male,White,NonHispanicLatino,37.11,No,No
1504,Sailer,Dan,5551466539,2583,SE Brooklyn Ave,Portland,Oregon,97246,5/15/2016,"Grant, Jamal",Male,White,NonHispanicLatino,29.16,No,No
1505,Meyer,Gina,5553363560,9931,NW Tillikum St,Portland,Oregon,97309,5/16/2016,"Ali, Hafsa",Female,Asian,NonHispanicLatino,25.44,No,No
1506,Streight,Laurie,5554441168,2505,SE Liberty Way,Portland,Oregon,97290,5/17/2016,"Lindsay, John",Female,Asian,NonHispanicLatino,35.69,No,No
1507,Vanderlinden,Betty,5552369258,2605,SE Kentucky Way,Portland,Oregon,97204,5/22/2016,"Brock, Sarah",Female,Asian,NonHispanicLatino,29.22,No,Yes
1508,Mowrer,Paul,5555219806,7291,SE Chatanooga Rd,Portland,Oregon,97225,5/23/2016,"Lindsay, John",Male,White,NonHispanicLatino,34.44,No,No
1509,Adkins,Lisa,5557096771,3143,SE Mississippi Blvd,Troutdale,Oregon,97245,5/24/2016,"Brock, Sarah",Female,White,NonHispanicLatino,25.88,No,No
1510,Padilla,Greta,5555911290,1893,SW Kenyon Way,Portland,Oregon,97309,5/25/2016,"Ali, Hafsa",Female,Asian,NonHispanicLatino,37.73,No,No
1511,Vega,Margaret,5559567914,5676,NE Jefferson St,Portland,Oregon,97210,5/26/2016,"Grant, Jamal",Female,Asian,NonHispanicLatino,26.51,Yes,No
1512,Clark,Lindy,5557913641,813,NE 7th Ave,Beaverton,Oregon,97304,5/27/2016,"Terrance, Megan",Female,White,HispanicLatino,30.37,No,No
1513,Adame,Lindsay,5551987331,6000,W Kennedy  Ave,Portland,Oregon,97225,5/28/2016,"Lindsay, John",Female,Black,NonHispanicLatino,32.66,No,No
1514,Coloma,Paige,5559031322,4228,E Ford  Dr,Beaverton,Oregon,97262,5/29/2016,"Lindsay, John",Female,White,NonHispanicLatino,35.39,No,No
1515,Erhardt,Lilly,5551921598,1416,NE Bachelor St,Vancouver,Washington,97281,5/30/2016,"Ali, Hafsa",Male,Asian,HispanicLatino,34.07,No,No
1516,Smith,Jesse,5555165986,1535,NE Blue St,Portland,Oregon,97300,5/30/2016,"Terrance, Megan",Male,Asian,NonHispanicLatino,32.84,No,No
1517,Jones,Allison,5557173779,8700,NE Harvard St,Portland,Oregon,97237,5/31/2016,"Ali, Hafsa",Female,Black,NonHispanicLatino,32.84,No,No
1518,Quintano,Wiley,5558993080,2277,NW Main Way,Washougal,Washington,97246,6/1/2016,"Thortan, Megan",Male,White,NonHispanicLatino,32.52,Yes,Yes
1519,Levy,Alison,5553138487,870,W Cesar St,Beaverton,Oregon,97294,6/1/2016,"Brock, Sarah",Female,White,NonHispanicLatino,30.22,No,No
1520,Goldberg,Amber,5559959638,2321,NE Green St,Vancouver,Washington,97313,6/3/2016,"Lindsay, John",Female,White,NonHispanicLatino,37.47,No,No
1521,Stone,Emory,5559692068,5816,NE 9th Blvd,Portland,Oregon,97203,6/3/2016,"Grant, Jamal",Male,Black,NonHispanicLatino,32.74,No,No
